match_id,game,date,tournament,series,team1_id,team1_name,team2_id,team2_name,winner_id,label,n_games
1399006,cs-go,2026-03-30 15:44:31+00:00,Group Stage,Series #19 season 3 2026,137861,STATE,137701,Bebop,137861,1,3
1423173,cs-go,2026-03-30 15:56:02+00:00,Group A,Season 47 2026,137324,Imperial Academy,136786,LPH Gaming,137324,1,3
1403842,cs-go,2026-03-30 16:10:15+00:00,Playoffs,Season 6 2026,134320,aimclub,3212,FaZe,3212,0,3
1403840,cs-go,2026-03-30 16:11:57+00:00,Playoffs,Season 6 2026,131505,Aurora Gaming,127976,Infinite,131505,1,3
1413632,cs-go,2026-03-30 16:25:34+00:00,Playoffs,Season 7 2026,3246,Heroic,137546,Acend,137546,0,3
1372447,cs-go,2026-03-30 16:28:09+00:00,Regular Season,Season 12 2026,130733,KUUSAMO.gg,138129,BOJONG,138129,0,3
1389807,cs-go,2026-03-30 16:47:13+00:00,Playoffs,Season 6 2026,137289,Team Nemesis,137488,QWENTRY,137289,1,3
1421529,cs-go,2026-03-30 16:50:07+00:00,Main Stage,Season 24 2026,132459,ROUNDS,128766,Spirit Academy,128766,0,3
1385719,cs-go,2026-03-30 17:12:46+00:00,Group Stage,Season 5 2026,126694,BIG Academy,138178,Team LEISURE,126694,1,3
1403841,cs-go,2026-03-30 17:16:13+00:00,Playoffs,Season 6 2026,3217,fnatic,131010,Sashi Esport,131010,0,3
1403843,cs-go,2026-03-30 17:25:45+00:00,Playoffs,Season 6 2026,133435,M80,136516,BASEMENT BOYS,133435,1,3
1420008,cs-go,2026-03-30 18:14:47+00:00,Playoffs,Europe Cup #3 2026,131162,BIG EQUIPA,130590,The Last Resort,130590,0,3
1420012,cs-go,2026-03-30 18:32:40+00:00,Playoffs,Europe Cup #3 2026,136815,HEROIC Academy,126417,Lilmix,136815,1,3
1420009,cs-go,2026-03-30 18:37:57+00:00,Playoffs,Europe Cup #3 2026,137488,QWENTRY,132412,Grindas,137488,1,3
1399007,cs-go,2026-03-30 18:41:21+00:00,Group Stage,Series #19 season 3 2026,133269,Leo Team,128629,megoshort,133269,1,3
1411796,cs-go,2026-03-30 18:50:34+00:00,Playoffs,2026,125751,paiN,130566,Gaimin Gladiators,125751,1,3
1420010,cs-go,2026-03-30 19:11:51+00:00,Playoffs,Europe Cup #3 2026,138406,Just Players,138052,IDoPieca,138406,1,3
1389801,cs-go,2026-03-30 19:26:39+00:00,Playoffs,Season 6 2026,125071,Tricked,136817,AM Gaming,136817,0,3
1420013,cs-go,2026-03-30 19:29:22+00:00,Playoffs,Europe Cup #3 2026,137416,TNC,137360,yngods,137416,1,3
1413635,cs-go,2026-03-30 19:39:45+00:00,Playoffs,Season 7 2026,132800,BESTIA,137546,Acend,132800,1,3
1385720,cs-go,2026-03-30 19:44:30+00:00,Group Stage,Season 5 2026,135450,Regnum4Games,133571,Wave Esports,133571,0,3
1420006,cs-go,2026-03-30 19:45:13+00:00,Playoffs,Europe Cup #3 2026,137584,Omega,135321,G2 Ares,135321,0,3
1420007,cs-go,2026-03-30 19:48:14+00:00,Playoffs,Europe Cup #3 2026,137660,eLITenergy,137251, CSDIILIT,137660,1,3
1403854,cs-go,2026-03-30 19:57:58+00:00,Playoffs,Season 6 2026,132426,Lazer Cats,125774,HAVU,125774,0,3
1420011,cs-go,2026-03-30 20:01:08+00:00,Playoffs,Europe Cup #3 2026,136900,Ursa,137703,ex-Zero Tenacity,136900,1,3
1403852,cs-go,2026-03-30 20:06:08+00:00,Playoffs,Season 6 2026,127976,Infinite,3217,fnatic,3217,0,3
1403855,cs-go,2026-03-30 20:13:38+00:00,Playoffs,Season 6 2026,129413,Eternal Fire,134320,aimclub,129413,1,3
1406936,cs-go,2026-03-30 20:26:34+00:00,Group Stage,Series #20 season 3 2026,137861,STATE,137701,Bebop,137861,1,3
1424067,cs-go,2026-03-30 20:26:34+00:00,Group B,March 2026,130605,UNO MILLE,131849,paiN Academy,130605,1,3
1413634,cs-go,2026-03-30 20:29:53+00:00,Playoffs,Season 7 2026,133458,BetBoom Team,3210,G2,133458,1,3
1421530,cs-go,2026-03-30 21:03:12+00:00,Main Stage,Season 24 2026,137285,Hermine Esports Club,137580, Phantom Academy,137580,0,3
1403853,cs-go,2026-03-30 21:25:14+00:00,Playoffs,Season 6 2026,136497,Inner Circle Esports,136516,BASEMENT BOYS,136497,1,3
1418611,cs-go,2026-03-30 22:18:00+00:00,Group D,March 2026,129800,MIBR Academy,137966,Guara Esports,129800,1,3
1413637,cs-go,2026-03-30 23:41:38+00:00,Playoffs,Season 7 2026,132800,BESTIA,133458,BetBoom Team,133458,0,3
1413636,cs-go,2026-03-30 23:46:46+00:00,Playoffs,Season 7 2026,3210,G2,137546,Acend,3210,1,3
1411795,cs-go,2026-03-31 01:14:02+00:00,Playoffs,2026,126709,9z,133708,Legacy,126709,1,5
1413572,cs-go,2026-03-31 02:14:25+00:00,Group Stage,Season 2 2026,129800,MIBR Academy,130605,UNO MILLE,130605,0,3
1422174,cs-go,2026-03-31 03:47:24+00:00,Group Stage,Eagle Masters season 7 2026,138044,FarmVille,137275,mouse,138044,1,3
1422173,cs-go,2026-03-31 03:52:54+00:00,Group Stage,Eagle Masters season 7 2026,132891,Zomblers,138423,Clockwork,132891,1,3
1424594,cs-go,2026-03-31 07:18:20+00:00,Playoffs,Astana: Oceania Closed Qualifier 2026,125873,Ground Zero,138092,Abyssal,125873,1,3
1424606,cs-go,2026-03-31 09:04:30+00:00,Group B,Pinnacle of Battle season 3 2026,3248,TYLOO,136330,Just Swing,3248,1,3
1424596,cs-go,2026-03-31 09:44:25+00:00,Playoffs,Astana: Oceania Closed Qualifier 2026,138428,11mins,125873,Ground Zero,125873,0,3
1399008,cs-go,2026-03-31 09:48:33+00:00,Playoffs,Series #19 season 3 2026,137289,Team Nemesis,137861,STATE,137289,1,3
1389804,cs-go,2026-03-31 09:58:06+00:00,Playoffs,Season 6 2026,129856,ECSTATIC,137080,MANA eSports,129856,1,3
1400861,cs-go,2026-03-31 10:18:07+00:00,Group D,Series 6 2026,138236,Hashiras,137324,Imperial Academy,138236,1,3
1406937,cs-go,2026-03-31 10:21:24+00:00,Group Stage,Series #20 season 3 2026,137932,ex-RUBY,137701,Bebop,137932,1,3
1418612,cs-go,2026-03-31 10:23:59+00:00,Group A,Season 3 2026,129381,B8,126508,maquinas,129381,1,1
1424101,cs-go,2026-03-31 10:26:30+00:00,Playoffs,Astana: East Asia Closed Qualifier 2026,133900,The Huns Esports,137711,VTM Esports,133900,1,3
1418628,cs-go,2026-03-31 10:31:31+00:00,Group B,Season 3 2026,3318,3DMAX,133941,Sashi Academy,3318,1,1
1423177,cs-go,2026-03-31 10:36:34+00:00,Group B,Season 47 2026,135474,Fire Flux Esports,131591,XI Esport,135474,1,3
1418613,cs-go,2026-03-31 10:40:15+00:00,Group A,Season 3 2026,136560,Phantom,137950,WAZABI,136560,1,1
1418629,cs-go,2026-03-31 10:50:28+00:00,Group B,Season 3 2026,128394,AaB Esport,137508,Falcons Force,128394,1,1
1424607,cs-go,2026-03-31 11:34:55+00:00,Group B,Pinnacle of Battle season 3 2026,135162,Boring Players,130329,Rare Atom,130329,0,3
1424100,cs-go,2026-03-31 11:54:06+00:00,Playoffs,Astana: East Asia Closed Qualifier 2026,134264,Chinggis Warriors,138151,NEXVOID,138151,0,3
1418614,cs-go,2026-03-31 11:59:34+00:00,Group A,Season 3 2026,136817,AM Gaming,138405,Z7 Esports,136817,1,1
1418616,cs-go,2026-03-31 12:21:39+00:00,Group A,Season 3 2026,129381,B8,137950,WAZABI,137950,0,1
1418631,cs-go,2026-03-31 12:24:25+00:00,Group B,Season 3 2026,3318,3DMAX,137508,Falcons Force,3318,1,1
1389806,cs-go,2026-03-31 12:33:57+00:00,Playoffs,Season 6 2026,124522,Nemiga,136539,ALGO Esports,124522,1,3
1403845,cs-go,2026-03-31 12:44:24+00:00,Playoffs,Season 6 2026,3213,Liquid,133435,M80,133435,0,3
1403844,cs-go,2026-03-31 12:48:24+00:00,Playoffs,Season 6 2026,131505,Aurora Gaming,131010,Sashi Esport,131505,1,3
1403846,cs-go,2026-03-31 13:01:06+00:00,Playoffs,Season 6 2026,133725,Alliance,131441,Monte,131441,0,3
1403895,cs-go,2026-03-31 13:06:13+00:00,Playoffs,Astana: European Closed Qualifier 2026,137511,illwill,138370,Lavked,138370,0,3
1403894,cs-go,2026-03-31 13:12:37+00:00,Playoffs,Astana: European Closed Qualifier 2026,135298,K27,135497,WW Team,135298,1,3
1418618,cs-go,2026-03-31 13:30:41+00:00,Group A,Season 3 2026,136560,Phantom,136817,AM Gaming,136817,0,1
1418617,cs-go,2026-03-31 13:39:08+00:00,Group A,Season 3 2026,126508,maquinas,138405,Z7 Esports,138405,0,1
1399009,cs-go,2026-03-31 13:42:46+00:00,Playoffs,Series #19 season 3 2026,134188,Johnny Speeds,137488,QWENTRY,137488,0,3
1418632,cs-go,2026-03-31 13:49:41+00:00,Group B,Season 3 2026,133941,Sashi Academy,137508,Falcons Force,137508,0,1
1424608,cs-go,2026-03-31 13:58:27+00:00,Group B,Pinnacle of Battle season 3 2026,3248,TYLOO,130329,Rare Atom,3248,1,3
1400862,cs-go,2026-03-31 13:59:53+00:00,Group D,Series 6 2026,136826,MINLATE,136815,HEROIC Academy,136815,0,3
1424600,cs-go,2026-03-31 14:15:53+00:00,Playoffs,Astana: West Asia Closed Qualifier 2026,137344,Legion,135915,DEPO,137344,1,3
1423178,cs-go,2026-03-31 14:17:31+00:00,Group B,Season 47 2026,137967,ReThink,138101,Inner Circle Academy,138101,0,3
1424601,cs-go,2026-03-31 14:28:30+00:00,Playoffs,Astana: West Asia Closed Qualifier 2026,138283,Haunted House,138110,THE UNIT,138283,1,3
1403847,cs-go,2026-03-31 14:42:30+00:00,Playoffs,Season 6 2026,133686,Passion UA,3212,FaZe,133686,1,3
1418619,cs-go,2026-03-31 15:00:05+00:00,Group A,Season 3 2026,129381,B8,138405,Z7 Esports,129381,1,1
1418635,cs-go,2026-03-31 15:06:26+00:00,Group B,Season 3 2026,133941,Sashi Academy,128394,AaB Esport,128394,0,1
1424105,cs-go,2026-03-31 15:08:10+00:00,Playoffs,Astana: East Asia Closed Qualifier 2026,137711,VTM Esports,134264,Chinggis Warriors,134264,0,3
1418620,cs-go,2026-03-31 15:11:01+00:00,Group A,Season 3 2026,137950,WAZABI,136817,AM Gaming,136817,0,1
1418634,cs-go,2026-03-31 15:22:43+00:00,Group B,Season 3 2026,132800,BESTIA,3318,3DMAX,132800,1,1
1420063,cs-go,2026-03-31 15:27:18+00:00,Playoffs,Europe Cup #3 2026,137584,Omega,126232,m1x,126232,0,3
1424588,cs-go,2026-03-31 15:27:21+00:00,Main Stage,Season 24 2026,126624,Brute,128766,Spirit Academy,126624,1,3
1406939,cs-go,2026-03-31 15:31:59+00:00,Group Stage,Series #20 season 3 2026,128629,megoshort,136900,Ursa,136900,0,3
1389805,cs-go,2026-03-31 15:57:08+00:00,Playoffs,Season 6 2026,134188,Johnny Speeds,130590,The Last Resort,134188,1,3
1424603,cs-go,2026-03-31 16:02:18+00:00,Playoffs,Astana: West Asia Closed Qualifier 2026,135915,DEPO,138110,THE UNIT,135915,1,3
1372449,cs-go,2026-03-31 16:09:54+00:00,Regular Season,Season 12 2026,131389,ENCE Academy,138131,BoyBand,131389,1,3
1424102,cs-go,2026-03-31 16:10:08+00:00,Playoffs,Astana: East Asia Closed Qualifier 2026,133900,The Huns Esports,138151,NEXVOID,138151,0,3
1413573,cs-go,2026-03-31 16:19:01+00:00,Group Stage,Season 2 2026,136596,MAGICOS,135743,BESTIA Academy,135743,0,3
1418636,cs-go,2026-03-31 16:27:10+00:00,Group B,Season 3 2026,132800,BESTIA,133941,Sashi Academy,132800,1,1
1418622,cs-go,2026-03-31 16:37:40+00:00,Group A,Season 3 2026,129381,B8,136817,AM Gaming,129381,1,1
1418621,cs-go,2026-03-31 16:40:21+00:00,Group A,Season 3 2026,126508,maquinas,136560,Phantom,136560,0,1
1404068,cs-go,2026-03-31 16:47:46+00:00,Playoffs,Astana: South American Closed Qualifier 2026,137421,DashSkins,3225,Keyd,3225,0,3
1403896,cs-go,2026-03-31 16:58:49+00:00,Playoffs,Astana: European Closed Qualifier 2026,126452,100 Thieves,137739,magic,137739,0,3
1399010,cs-go,2026-03-31 17:12:27+00:00,Playoffs,Series #19 season 3 2026,137708,BET-M 33,134251,Rebels Gaming,134251,0,3
1403857,cs-go,2026-03-31 17:14:45+00:00,Playoffs,Season 6 2026,136497,Inner Circle Esports,133725,Alliance,133725,0,3
1403858,cs-go,2026-03-31 17:19:52+00:00,Playoffs,Season 6 2026,125774,HAVU,3213,Liquid,3213,0,3
1403859,cs-go,2026-03-31 17:32:47+00:00,Playoffs,Season 6 2026,129413,Eternal Fire,131010,Sashi Esport,131010,0,3
1424602,cs-go,2026-03-31 17:44:02+00:00,Playoffs,Astana: West Asia Closed Qualifier 2026,137344,Legion,138283,Haunted House,138283,0,3
1424589,cs-go,2026-03-31 17:45:48+00:00,Main Stage,Season 24 2026,135978,eternal premium,137580, Phantom Academy,137580,0,3
1403856,cs-go,2026-03-31 17:47:48+00:00,Playoffs,Season 6 2026,3217,fnatic,3212,FaZe,3217,1,3
1418624,cs-go,2026-03-31 17:58:20+00:00,Group A,Season 3 2026,137950,WAZABI,126508,maquinas,137950,1,1
1418623,cs-go,2026-03-31 18:05:59+00:00,Group A,Season 3 2026,138405,Z7 Esports,136560,Phantom,136560,0,1
1418638,cs-go,2026-03-31 18:20:58+00:00,Group B,Season 3 2026,132800,BESTIA,137508,Falcons Force,132800,1,1
1420064,cs-go,2026-03-31 18:38:04+00:00,Playoffs,Europe Cup #3 2026,138370,Lavked,138089,zajezdzacze,138370,1,3
1418639,cs-go,2026-03-31 18:49:55+00:00,Group B,Season 3 2026,3318,3DMAX,128394,AaB Esport,3318,1,1
1420065,cs-go,2026-03-31 18:51:51+00:00,Playoffs,Europe Cup #3 2026,137449,OlyBet SB,135981,Donstu Esports,135981,0,3
1413574,cs-go,2026-03-31 18:53:07+00:00,Group Stage,Season 2 2026,137143,R2 Esports Club,131849,paiN Academy,131849,0,3
1399011,cs-go,2026-03-31 19:04:28+00:00,Playoffs,Series #19 season 3 2026,129856,ECSTATIC,136826,MINLATE,129856,1,3
1404069,cs-go,2026-03-31 19:10:26+00:00,Playoffs,Astana: South American Closed Qualifier 2026,131253,ODDIK,129800,MIBR Academy,131253,1,3
1403897,cs-go,2026-03-31 19:11:23+00:00,Playoffs,Astana: European Closed Qualifier 2026,130569,HOTU,138424,ACROBATS,138424,0,3
1420068,cs-go,2026-03-31 19:29:19+00:00,Playoffs,Europe Cup #3 2026,137659,TNT,137967,ReThink,137659,1,3
1372450,cs-go,2026-03-31 19:32:57+00:00,Regular Season,Season 12 2026,138130,Nordic Valor,132459,ROUNDS,132459,0,3
1418625,cs-go,2026-03-31 19:38:04+00:00,Group A,Season 3 2026,129381,B8,136560,Phantom,129381,1,1
1418627,cs-go,2026-03-31 19:59:16+00:00,Group A,Season 3 2026,138405,Z7 Esports,137950,WAZABI,137950,0,1
1418640,cs-go,2026-03-31 20:15:17+00:00,Group B,Season 3 2026,132800,BESTIA,128394,AaB Esport,128394,0,1
1424590,cs-go,2026-03-31 20:25:37+00:00,Main Stage,Season 24 2026,127976,Infinite,132795,INFURITY Gaming,127976,1,3
1389802,cs-go,2026-03-31 20:39:43+00:00,Playoffs,Season 6 2026,135673,Nuclear TigeRES,137932,ex-RUBY,135673,1,3
1403861,cs-go,2026-03-31 20:41:41+00:00,Playoffs,Season 6 2026,3213,Liquid,131010,Sashi Esport,131010,0,3
1403849,cs-go,2026-03-31 20:53:12+00:00,Playoffs,Season 6 2026,131441,Monte,133686,Passion UA,131441,1,3
1425487,cs-go,2026-03-31 21:13:49+00:00,Playoffs,March 2026,135505,RED Canids Academy,135743,BESTIA Academy,135505,1,3
1403848,cs-go,2026-03-31 21:16:46+00:00,Playoffs,Season 6 2026,133435,M80,131505,Aurora Gaming,133435,1,3
1403860,cs-go,2026-03-31 21:24:18+00:00,Playoffs,Season 6 2026,133725,Alliance,3217,fnatic,133725,1,3
1404070,cs-go,2026-03-31 21:34:50+00:00,Playoffs,Astana: South American Closed Qualifier 2026,136029,Fake do Biru,135580,Game Hunters,136029,1,3
1413575,cs-go,2026-03-31 22:45:20+00:00,Group Stage,Season 2 2026,137141,Crashers,137542,Charrados FC,137141,1,3
1425488,cs-go,2026-03-31 23:15:40+00:00,Playoffs,March 2026,131848,largadosypelados,130605,UNO MILLE,131848,1,3
1425490,cs-go,2026-03-31 23:40:48+00:00,Playoffs,March 2026,138086,METANOIA WOLVES,129800,MIBR Academy,129800,0,3
1404071,cs-go,2026-04-01 00:35:47+00:00,Playoffs,Astana: South American Closed Qualifier 2026,126709,9z,135505,RED Canids Academy,126709,1,3
1413576,cs-go,2026-04-01 00:39:49+00:00,Group Stage,Season 2 2026,3225,Keyd,137320,Vasco Esports,3225,1,3
1404165,cs-go,2026-04-01 00:48:53+00:00,Playoffs,Astana: North American Closed Qualifier 2026,132891,Zomblers,136002,Fisher College,136002,0,3
1404164,cs-go,2026-04-01 00:59:00+00:00,Playoffs,Astana: North American Closed Qualifier 2026,138044,FarmVille,133997,regain,138044,1,3
1422176,cs-go,2026-04-01 01:14:02+00:00,Group Stage,Eagle Masters season 7 2026,133907,BOSS,133538,Akimbo Esports,133538,0,3
1422180,cs-go,2026-04-01 02:51:53+00:00,Group Stage,Eagle Masters season 7 2026,130401,InControl,135230,Team Aether,135230,0,3
1422179,cs-go,2026-04-01 03:14:56+00:00,Group Stage,Eagle Masters season 7 2026,133997,regain,138422,girl kissers,133997,1,3
1404167,cs-go,2026-04-01 03:50:05+00:00,Playoffs,Astana: North American Closed Qualifier 2026,132366,LAG Gaming,138425,BA 2,132366,1,3
1423192,cs-go,2026-04-01 05:11:59+00:00,Playoffs,Season 2 2026,134746,FlyQuest,136321,Unsettled Resentment,134746,1,3
1404166,cs-go,2026-04-01 05:15:35+00:00,Playoffs,Astana: North American Closed Qualifier 2026,137148,Outfit 49,133907,BOSS,133907,0,3
1423193,cs-go,2026-04-01 06:28:06+00:00,Playoffs,Season 2 2026,130329,Rare Atom,134264,Chinggis Warriors,134264,0,3
1424598,cs-go,2026-04-01 06:44:36+00:00,Playoffs,Astana: Oceania Closed Qualifier 2026,138092,Abyssal,138428,11mins,138092,1,3
1423194,cs-go,2026-04-01 08:28:57+00:00,Playoffs,Season 2 2026,3248,TYLOO,135428,SemperFi Esports,135428,0,3
1419470,cs-go,2026-04-01 09:20:05+00:00,Playoffs,Season 3 2026,129381,B8,137508,Falcons Force,129381,1,3
1423195,cs-go,2026-04-01 09:33:22+00:00,Playoffs,Season 2 2026,133900,The Huns Esports,137121,TEAM XDM,133900,1,3
1424615,cs-go,2026-04-01 09:45:38+00:00,Group A,Pinnacle of Battle season 3 2026,138241,Chaos Gaming,137353,Last Bullet,137353,0,3
1406941,cs-go,2026-04-01 09:47:56+00:00,Group Stage,Series #20 season 3 2026,129440,Metizport,131389,ENCE Academy,129440,1,3
1399012,cs-go,2026-04-01 10:01:24+00:00,Playoffs,Series #19 season 3 2026,137932,ex-RUBY,138370,Lavked,138370,0,3
1389809,cs-go,2026-04-01 10:02:15+00:00,Playoffs,Season 6 2026,137112,KOLESIE,135673,Nuclear TigeRES,135673,0,3
1419471,cs-go,2026-04-01 10:05:14+00:00,Playoffs,Season 3 2026,3318,3DMAX,137950,WAZABI,3318,1,3
1419473,cs-go,2026-04-01 10:06:41+00:00,Playoffs,Season 3 2026,132800,BESTIA,136560,Phantom,132800,1,3
1423182,cs-go,2026-04-01 10:35:21+00:00,Group C,Season 47 2026,130733,KUUSAMO.gg,128327,Young Ninjas,128327,0,3
1424599,cs-go,2026-04-01 10:52:07+00:00,Playoffs,Astana: Oceania Closed Qualifier 2026,125873,Ground Zero,138092,Abyssal,125873,1,3
1403898,cs-go,2026-04-01 11:06:27+00:00,Playoffs,Astana: European Closed Qualifier 2026,135497,WW Team,137511,illwill,135497,1,3
1419472,cs-go,2026-04-01 11:15:35+00:00,Playoffs,Season 3 2026,136817,AM Gaming,128394,AaB Esport,128394,0,3
1424104,cs-go,2026-04-01 11:48:11+00:00,Playoffs,Astana: East Asia Closed Qualifier 2026,134264,Chinggis Warriors,133900,The Huns Esports,133900,0,3
1413385,cs-go,2026-04-01 11:51:24+00:00,Playoffs,Episode 1 2026,3210,G2,137289,Team Nemesis,3210,1,3
1423183,cs-go,2026-04-01 12:12:44+00:00,Group C,Season 47 2026,132795,INFURITY Gaming,126624,Brute,126624,0,3
1424604,cs-go,2026-04-01 12:36:04+00:00,Playoffs,Astana: West Asia Closed Qualifier 2026,137344,Legion,135915,DEPO,135915,0,3
1399013,cs-go,2026-04-01 12:53:19+00:00,Playoffs,Series #19 season 3 2026,128519,GenOne,136900,Ursa,136900,0,3
1424609,cs-go,2026-04-01 13:30:02+00:00,Group B,Pinnacle of Battle season 3 2026,136330,Just Swing,135162,Boring Players,136330,1,3
1419474,cs-go,2026-04-01 13:32:18+00:00,Playoffs,Season 3 2026,137508,Falcons Force,137950,WAZABI,137508,1,3
1419477,cs-go,2026-04-01 13:37:01+00:00,Playoffs,Season 3 2026,132800,BESTIA,128394,AaB Esport,132800,1,3
1389810,cs-go,2026-04-01 13:40:40+00:00,Playoffs,Season 6 2026,129856,ECSTATIC,134188,Johnny Speeds,134188,0,3
1406942,cs-go,2026-04-01 13:56:55+00:00,Group Stage,Series #20 season 3 2026,137861,STATE,137488,QWENTRY,137861,1,3
1420053,cs-go,2026-04-01 14:23:23+00:00,Playoffs,Europe Cup #3 2026,132412,Grindas,131162,BIG EQUIPA,132412,1,3
1420058,cs-go,2026-04-01 14:28:35+00:00,Playoffs,Europe Cup #3 2026,134528,Pigeons,136610,AKA HERO KAJO,134528,1,3
1403899,cs-go,2026-04-01 14:36:03+00:00,Playoffs,Astana: European Closed Qualifier 2026,126452,100 Thieves,130569,HOTU,126452,1,3
1424591,cs-go,2026-04-01 14:40:51+00:00,Main Stage,Season 24 2026,130733,KUUSAMO.gg,138055,ex-PeeP,138055,0,3
1419475,cs-go,2026-04-01 14:48:30+00:00,Playoffs,Season 3 2026,136560,Phantom,136817,AM Gaming,136560,1,3
1421549,cs-go,2026-04-01 14:50:42+00:00,Group A,São Paulo 2026,125751,paiN,138276,ALKA GAMING,125751,1,3
1413386,cs-go,2026-04-01 14:59:46+00:00,Playoffs,Episode 1 2026,3246,Heroic,133458,BetBoom Team,133458,0,3
1420057,cs-go,2026-04-01 15:00:59+00:00,Playoffs,Europe Cup #3 2026,132927,Rune Eaters,137659,TNT,137659,0,3
1424605,cs-go,2026-04-01 15:02:06+00:00,Playoffs,Astana: West Asia Closed Qualifier 2026,138283,Haunted House,135915,DEPO,135915,0,3
1403863,cs-go,2026-04-01 15:08:51+00:00,Playoffs,Season 6 2026,131010,Sashi Esport,133686,Passion UA,133686,0,3
1420051,cs-go,2026-04-01 15:16:05+00:00,Playoffs,Europe Cup #3 2026,137360,yngods,126417,Lilmix,137360,1,3
1420056,cs-go,2026-04-01 15:30:40+00:00,Playoffs,Europe Cup #3 2026,132679,brazylijski luz,135981,Donstu Esports,135981,0,3
1424103,cs-go,2026-04-01 15:33:51+00:00,Playoffs,Astana: East Asia Closed Qualifier 2026,138151,NEXVOID,133900,The Huns Esports,133900,0,3
1413577,cs-go,2026-04-01 15:38:02+00:00,Group Stage,Season 2 2026,3225,Keyd,131849,paiN Academy,3225,1,3
1421550,cs-go,2026-04-01 15:54:07+00:00,Group A,São Paulo 2026,136318,Marsborne,134355,Galorys,134355,0,3
1389808,cs-go,2026-04-01 15:54:24+00:00,Playoffs,Season 6 2026,137511,illwill,136817,AM Gaming,137511,1,3
1403862,cs-go,2026-04-01 15:54:44+00:00,Playoffs,Season 6 2026,131505,Aurora Gaming,133725,Alliance,133725,0,3
1420054,cs-go,2026-04-01 16:20:19+00:00,Playoffs,Europe Cup #3 2026,137251, CSDIILIT,126232,m1x,137251,1,3
1406943,cs-go,2026-04-01 16:21:34+00:00,Group Stage,Series #20 season 3 2026,137440,ASTRAL,134815,RUSTEC,134815,0,3
1404072,cs-go,2026-04-01 16:31:11+00:00,Playoffs,Astana: South American Closed Qualifier 2026,131848,largadosypelados,129800,MIBR Academy,131848,1,3
1403902,cs-go,2026-04-01 16:50:34+00:00,Playoffs,Astana: European Closed Qualifier 2026,135298,K27,138370,Lavked,135298,1,3
1419476,cs-go,2026-04-01 16:58:36+00:00,Playoffs,Season 3 2026,129381,B8,3318,3DMAX,3318,0,3
1424592,cs-go,2026-04-01 17:07:12+00:00,Main Stage,Season 24 2026,137581,Young TigeRES,132459,ROUNDS,137581,1,3
1413387,cs-go,2026-04-01 17:13:31+00:00,Playoffs,Episode 1 2026,125847,GamerLegion,126408,9INE,125847,1,3
1399014,cs-go,2026-04-01 17:37:59+00:00,Playoffs,Series #19 season 3 2026,126584,OG,136539,ALGO Esports,136539,0,3
1421552,cs-go,2026-04-01 18:36:58+00:00,Group A,São Paulo 2026,138276,ALKA GAMING,136318,Marsborne,136318,0,3
1420016,cs-go,2026-04-01 18:37:30+00:00,Playoffs,Europe Cup #3 2026,138026,Atreides,133063,UNiTY esports,133063,0,3
1420014,cs-go,2026-04-01 18:45:17+00:00,Playoffs,Europe Cup #3 2026,134188,Johnny Speeds,135669,8Sins,134188,1,3
1403850,cs-go,2026-04-01 18:45:40+00:00,Playoffs,Season 6 2026,133435,M80,131441,Monte,131441,0,3
1404082,cs-go,2026-04-01 18:51:20+00:00,Playoffs,Astana: South American Closed Qualifier 2026,135580,Game Hunters,135505,RED Canids Academy,135580,1,3
1420018,cs-go,2026-04-01 18:53:18+00:00,Playoffs,Europe Cup #3 2026,135321,G2 Ares,137660,eLITenergy,137660,0,3
1403864,cs-go,2026-04-01 18:57:02+00:00,Playoffs,Season 6 2026,133686,Passion UA,133725,Alliance,133725,0,3
1385714,cs-go,2026-04-01 19:23:13+00:00,Group Stage,Season 5 2026,138180,FROX,133571,Wave Esports,133571,0,3
1420015,cs-go,2026-04-01 19:24:17+00:00,Playoffs,Europe Cup #3 2026,134815,RUSTEC,137080,MANA eSports,137080,0,3
1403903,cs-go,2026-04-01 19:33:59+00:00,Playoffs,Astana: European Closed Qualifier 2026,137739,magic,138424,ACROBATS,137739,1,3
1420019,cs-go,2026-04-01 19:42:35+00:00,Playoffs,Europe Cup #3 2026,130590,The Last Resort,137488,QWENTRY,137488,0,3
1420020,cs-go,2026-04-01 19:42:45+00:00,Playoffs,Europe Cup #3 2026,138406,Just Players,136900,Ursa,138406,1,3
1389811,cs-go,2026-04-01 19:46:31+00:00,Playoffs,Season 6 2026,124522,Nemiga,137289,Team Nemesis,137289,0,3
1421551,cs-go,2026-04-01 19:47:53+00:00,Group A,São Paulo 2026,125751,paiN,134355,Galorys,125751,1,3
1420021,cs-go,2026-04-01 20:03:28+00:00,Playoffs,Europe Cup #3 2026,136815,HEROIC Academy,137416,TNC,137416,0,3
1420017,cs-go,2026-04-01 20:18:57+00:00,Playoffs,Europe Cup #3 2026,131389,ENCE Academy,130570,QUAZAR,131389,1,3
1399015,cs-go,2026-04-01 20:24:50+00:00,Playoffs,Series #19 season 3 2026,3266,ESC Gaming,133269,Leo Team,3266,1,3
1385730,cs-go,2026-04-01 20:29:19+00:00,Group Stage,Season 5 2026,129380,Playing Ducks,138181,Esport BERG,138181,0,3
1413388,cs-go,2026-04-01 20:31:02+00:00,Playoffs,Episode 1 2026,137296,Gentle Mates,3218,NIP,3218,0,3
